Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[individual],Characteristics[developmental stage],Characteristics[organism part],Characteristics[cell line],Characteristics[cell type],Characteristics[growth condition],Characteristics[immunophenotype],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part],Factor Value[time],Unit[time unit].2,Term Source REF.2,Term Accession Number.2,Factor Value[immunophenotype]
FCAImmP7198633,ERS11951311,SAMEA14357651,Homo sapiens,11,week,EFO,UO_0000034,male,F23,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7198633,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7198633,sequencing assay,ERX9246058,FCAImmP7198633_S1_L001_R2_001.fastq.gz,FCAImmP7198633_S1_L001_R2_001.fastq.gz,ERR9696944,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696944/FCAImmP7198633_S1_L001_R2_001.fastq.gz,single,read2,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7241242,ERS11951312,SAMEA14357652,Homo sapiens,10,week,EFO,UO_0000034,female,F19,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7241242,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7241242,sequencing assay,ERX9246059,FCAImmP7241242_S1_L001_I1_001.fastq.gz,FCAImmP7241242_S1_L001_I1_001.fastq.gz,ERR9696945,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696945/FCAImmP7241242_S1_L001_I1_001.fastq.gz,sample_barcode,index1,10,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7241242,ERS11951312,SAMEA14357652,Homo sapiens,10,week,EFO,UO_0000034,female,F19,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7241242,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7241242,sequencing assay,ERX9246059,FCAImmP7241242_S1_L001_R1_001.fastq.gz,FCAImmP7241242_S1_L001_R1_001.fastq.gz,ERR9696945,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696945/FCAImmP7241242_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,10,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7241242,ERS11951312,SAMEA14357652,Homo sapiens,10,week,EFO,UO_0000034,female,F19,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7241242,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7241242,sequencing assay,ERX9246059,FCAImmP7241242_S1_L001_R2_001.fastq.gz,FCAImmP7241242_S1_L001_R2_001.fastq.gz,ERR9696945,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696945/FCAImmP7241242_S1_L001_R2_001.fastq.gz,single,read2,10,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7241243,ERS11951313,SAMEA14357653,Homo sapiens,10,week,EFO,UO_0000034,female,F19,late embryonic stage,liver,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7241243,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7241243,sequencing assay,ERX9246060,FCAImmP7241243_S1_L001_I1_001.fastq.gz,FCAImmP7241243_S1_L001_I1_001.fastq.gz,ERR9696946,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696946/FCAImmP7241243_S1_L001_I1_001.fastq.gz,sample_barcode,index1,10,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45-
FCAImmP7241243,ERS11951313,SAMEA14357653,Homo sapiens,10,week,EFO,UO_0000034,female,F19,late embryonic stage,liver,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7241243,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7241243,sequencing assay,ERX9246060,FCAImmP7241243_S1_L001_R1_001.fastq.gz,FCAImmP7241243_S1_L001_R1_001.fastq.gz,ERR9696946,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696946/FCAImmP7241243_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,10,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45-
FCAImmP7241243,ERS11951313,SAMEA14357653,Homo sapiens,10,week,EFO,UO_0000034,female,F19,late embryonic stage,liver,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7241243,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7241243,sequencing assay,ERX9246060,FCAImmP7241243_S1_L001_R2_001.fastq.gz,FCAImmP7241243_S1_L001_R2_001.fastq.gz,ERR9696946,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696946/FCAImmP7241243_S1_L001_R2_001.fastq.gz,single,read2,10,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45-
FCAImmP7277554,ERS11951314,SAMEA14357654,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277554,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277554,sequencing assay,ERX9246061,FCAImmP7277554_S1_L001_I1_001.fastq.gz,FCAImmP7277554_S1_L001_I1_001.fastq.gz,ERR9696947,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696947/FCAImmP7277554_S1_L001_I1_001.fastq.gz,sample_barcode,index1,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277554,ERS11951314,SAMEA14357654,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277554,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277554,sequencing assay,ERX9246061,FCAImmP7277554_S1_L001_R1_001.fastq.gz,FCAImmP7277554_S1_L001_R1_001.fastq.gz,ERR9696947,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696947/FCAImmP7277554_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277554,ERS11951314,SAMEA14357654,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277554,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277554,sequencing assay,ERX9246061,FCAImmP7277554_S1_L001_R2_001.fastq.gz,FCAImmP7277554_S1_L001_R2_001.fastq.gz,ERR9696947,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696947/FCAImmP7277554_S1_L001_R2_001.fastq.gz,single,read2,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277555,ERS11951315,SAMEA14357655,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277555,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277555,sequencing assay,ERX9246062,FCAImmP7277555_S1_L001_I1_001.fastq.gz,FCAImmP7277555_S1_L001_I1_001.fastq.gz,ERR9696948,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696948/FCAImmP7277555_S1_L001_I1_001.fastq.gz,sample_barcode,index1,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7277555,ERS11951315,SAMEA14357655,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277555,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277555,sequencing assay,ERX9246062,FCAImmP7277555_S1_L001_R1_001.fastq.gz,FCAImmP7277555_S1_L001_R1_001.fastq.gz,ERR9696948,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696948/FCAImmP7277555_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7277555,ERS11951315,SAMEA14357655,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277555,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277555,sequencing assay,ERX9246062,FCAImmP7277555_S1_L001_R2_001.fastq.gz,FCAImmP7277555_S1_L001_R2_001.fastq.gz,ERR9696948,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696948/FCAImmP7277555_S1_L001_R2_001.fastq.gz,single,read2,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7277562,ERS11951316,SAMEA14357656,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277562,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277562,sequencing assay,ERX9246063,FCAImmP7277562_S1_L001_I1_001.fastq.gz,FCAImmP7277562_S1_L001_I1_001.fastq.gz,ERR9696949,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696949/FCAImmP7277562_S1_L001_I1_001.fastq.gz,sample_barcode,index1,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277562,ERS11951316,SAMEA14357656,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277562,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277562,sequencing assay,ERX9246063,FCAImmP7277562_S1_L001_R1_001.fastq.gz,FCAImmP7277562_S1_L001_R1_001.fastq.gz,ERR9696949,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696949/FCAImmP7277562_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277562,ERS11951316,SAMEA14357656,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277562,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277562,sequencing assay,ERX9246063,FCAImmP7277562_S1_L001_R2_001.fastq.gz,FCAImmP7277562_S1_L001_R2_001.fastq.gz,ERR9696949,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696949/FCAImmP7277562_S1_L001_R2_001.fastq.gz,single,read2,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277563,ERS11951317,SAMEA14357657,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277563,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277563,sequencing assay,ERX9246064,FCAImmP7277563_S1_L001_I1_001.fastq.gz,FCAImmP7277563_S1_L001_I1_001.fastq.gz,ERR9696950,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696950/FCAImmP7277563_S1_L001_I1_001.fastq.gz,sample_barcode,index1,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277563,ERS11951317,SAMEA14357657,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277563,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277563,sequencing assay,ERX9246064,FCAImmP7277563_S1_L001_R1_001.fastq.gz,FCAImmP7277563_S1_L001_R1_001.fastq.gz,ERR9696950,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696950/FCAImmP7277563_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7277563,ERS11951317,SAMEA14357657,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7277563,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7277563,sequencing assay,ERX9246064,FCAImmP7277563_S1_L001_R2_001.fastq.gz,FCAImmP7277563_S1_L001_R2_001.fastq.gz,ERR9696950,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696950/FCAImmP7277563_S1_L001_R2_001.fastq.gz,single,read2,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7292029,ERS11951318,SAMEA14357658,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7292029,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7292029,sequencing assay,ERX9246065,FCAImmP7292029_S1_L001_I1_001.fastq.gz,FCAImmP7292029_S1_L001_I1_001.fastq.gz,ERR9696951,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696951/FCAImmP7292029_S1_L001_I1_001.fastq.gz,sample_barcode,index1,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7292029,ERS11951318,SAMEA14357658,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7292029,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7292029,sequencing assay,ERX9246065,FCAImmP7292029_S1_L001_R1_001.fastq.gz,FCAImmP7292029_S1_L001_R1_001.fastq.gz,ERR9696951,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696951/FCAImmP7292029_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7292029,ERS11951318,SAMEA14357658,Homo sapiens,17,week,EFO,UO_0000034,female,F29,late embryonic stage,spleen,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7292029,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7292029,sequencing assay,ERX9246065,FCAImmP7292029_S1_L001_R2_001.fastq.gz,FCAImmP7292029_S1_L001_R2_001.fastq.gz,ERR9696951,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696951/FCAImmP7292029_S1_L001_R2_001.fastq.gz,single,read2,17,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7292033,ERS11951319,SAMEA14357659,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7292033,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7292033,sequencing assay,ERX9246066,FCAImmP7292033_S1_L001_I1_001.fastq.gz,FCAImmP7292033_S1_L001_I1_001.fastq.gz,ERR9696952,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696952/FCAImmP7292033_S1_L001_I1_001.fastq.gz,sample_barcode,index1,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7292033,ERS11951319,SAMEA14357659,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7292033,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7292033,sequencing assay,ERX9246066,FCAImmP7292033_S1_L001_R1_001.fastq.gz,FCAImmP7292033_S1_L001_R1_001.fastq.gz,ERR9696952,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696952/FCAImmP7292033_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7292033,ERS11951319,SAMEA14357659,Homo sapiens,14,week,EFO,UO_0000034,male,F30,late embryonic stage,spleen,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7292033,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7292033,sequencing assay,ERX9246066,FCAImmP7292033_S1_L001_R2_001.fastq.gz,FCAImmP7292033_S1_L001_R2_001.fastq.gz,ERR9696952,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696952/FCAImmP7292033_S1_L001_R2_001.fastq.gz,single,read2,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7316898,ERS11951320,SAMEA14357660,Homo sapiens,7,week,EFO,UO_0000034,female,F32,late embryonic stage,thymus,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7316898,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7316898,sequencing assay,ERX9246067,FCAImmP7316898_S1_L001_I1_001.fastq.gz,FCAImmP7316898_S1_L001_I1_001.fastq.gz,ERR9696953,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696953/FCAImmP7316898_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,CD45-
FCAImmP7316898,ERS11951320,SAMEA14357660,Homo sapiens,7,week,EFO,UO_0000034,female,F32,late embryonic stage,thymus,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7316898,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7316898,sequencing assay,ERX9246067,FCAImmP7316898_S1_L001_R1_001.fastq.gz,FCAImmP7316898_S1_L001_R1_001.fastq.gz,ERR9696953,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696953/FCAImmP7316898_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,CD45-
FCAImmP7316898,ERS11951320,SAMEA14357660,Homo sapiens,7,week,EFO,UO_0000034,female,F32,late embryonic stage,thymus,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7316898,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7316898,sequencing assay,ERX9246067,FCAImmP7316898_S1_L001_R2_001.fastq.gz,FCAImmP7316898_S1_L001_R2_001.fastq.gz,ERR9696953,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696953/FCAImmP7316898_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,CD45-
